,name,sex,person,line,episode,season,words
13732,sansa, f,sansa, Where are you taking me?,4,4,5
13733,sansa, f,sansa, Did you kill Joffrey?,4,4,4
13734,sansa, f,sansa, I know it was you.,4,4,5
13735,sansa, f,sansa," Well, there was Ser Dontos. You used him to get me out of King's Landing, but you would never trust him to kill the king.",4,4,25
13736,sansa, f,sansa, Because you're too smart to trust a drunk.,4,4,8
13737,sansa, f,sansa, No.,4,4,1
13738,sansa, f,sansa, I just do.,4,4,3
13739,sansa, f,sansa," The poison. I don't understand. The Lannisters gave you wealth, power. Joffrey made you the Lord of Harrenhal.",4,4,18
13740,sansa, f,sansa," I don't believe you. If they catch you, they'll put your head on a spike just like my father's. You'd risk that just to confuse them?",4,4,26
13741,sansa, f,sansa, And what do you want?,4,4,5
13742,sansa, f,sansa, Who could trust you?,4,4,4
13743,sansa, f,sansa," Hello, Robin.",7,4,2
13744,sansa, f,sansa," I'm building my home, Winterfell. At least I think I am. I haven't been back there in a very long time.",7,4,21
13745,sansa, f,sansa, It's a long story.,7,4,4
13746,sansa, f,sansa," Yes, you certainly are.",7,4,4
13747,sansa, f,sansa, Probably never. My family doesn't live there anymore and someone burned it down.,7,4,13
13748,sansa, f,sansa," No, I'm afraid not. It's not high up in the mountains. It's down on the ground.",7,4,16
13749,sansa, f,sansa, We don't.,7,4,2
13750,sansa, f,sansa, I never did anything with them at all. Girls didn't take part in that where I came from.,7,4,18
13751,sansa, f,sansa, I like the sound of that.,7,4,6
13752,sansa, f,sansa, All right.,7,4,2
13753,sansa, f,sansa, Careful. You've ruined it. Now I'm going to have to rebuild the whole thing.,7,4,14
13754,sansa, f,sansa, You did.,7,4,2
13755,sansa, f,sansa, Knocking things down isn't fixing them. It's ruining them.,7,4,9
13756,sansa, f,sansa, You're being stupid.,7,4,3
13757,sansa, f,sansa," Robin, I'm sorry, I--",7,4,4
13758,sansa, f,sansa, I hit him.,7,4,3
13759,sansa, f,sansa, I shouldn't have done that.,7,4,5
13760,sansa, f,sansa, If he tells Aunt Lysa...,7,4,5
13761,sansa, f,sansa, I was trying to remember what everything looked like. I'll never see it again.,7,4,14
13762,sansa, f,sansa, Why did you really kill Joffrey? Tell me why.,7,4,9
13763,sansa, f,sansa, Lord Baelish...,7,4,2
13764,sansa, f,sansa," You wanted to see me, Aunt Lysa?",7,4,7
13765,sansa, f,sansa, No.,7,4,1
13766,sansa, f,sansa," I'm so sorry, Aunt Lysa. I never should have hit Robin, I know it. I promise it won't happen--",7,4,19
13767,sansa, f,sansa, I didn't. You don't understand.,7,4,5
13768,sansa, f,sansa,  He kissed me. I pulled away.,7,4,6
13769,sansa, f,sansa, Please!,7,4,1
13770,sansa, f,sansa, Why. Why Theon.,8,5,3
13771,sansa, f,sansa," Reek. Why did you tell him, Reek?",8,5,7
13772,sansa, f,sansa," Good. If it weren’t for you I’d still have a family. If I could do to you what Ramsay did to you right here, right now, I would.",8,5,28
13773,sansa, f,sansa, Only what?,8,5,2
13774,sansa, f,sansa, Tell me!,8,5,2
13775,sansa, f,sansa," Tell me, they weren’t what?!",8,5,5
13776,sansa, f,sansa, You didn’t…?,8,5,2
13777,sansa, f,sansa," Do you know where they went, Bran and Rickon?",8,5,9
13778,sansa, f,sansa," Theon, you have to tell me, do you have any idea where Bran and Rickon--",8,5,15
13779,sansa, f,sansa," I know what Ramsay is. I know what he’ll do to me. (looks to Theon) If I’m going to die, let it happen while there’s some of me left.",10,5,29
13780,sansa, f,sansa, That's Moat Cailin.,3,5,3
13781,sansa, f,sansa," On our way down to King's Landing, with my father and Arya and… where are you taking me?",3,5,18
13782,sansa, f,sansa," The Boltons have Winterfell. (He nods). The marriage proposal, it wasn't for you?",3,5,13
13783,sansa, f,sansa, Roose Bolton murdered my brother. He betrayed my family!,3,5,9
13784,sansa, f,sansa, He serves the Lannisters.,3,5,4
13785,sansa, f,sansa, I won't go.,3,5,3
13786,sansa, f,sansa, Not anymore.,3,5,2
13787,sansa, f,sansa, I can't marry him. You can't make me. He's a traitor. A murderer.,3,5,13
13788,sansa, f,sansa, No!,3,5,1
13789,sansa, f,sansa," No, you can't make me. I will starve myself. I will die before I have to go there.",3,5,18
13790,sansa, f,sansa, (Smiles). Lord Bolton.,3,5,3
13791,sansa, f,sansa, Thank you.,3,5,2
13792,sansa, f,sansa," Before we left, a maester gave you a raven scroll.",2,5,10
13793,sansa, f,sansa," My mother used to say, ""dark wings, dark words"".",2,5,9
13794,sansa, f,sansa, So it was good news.?,2,5,5
13795,sansa, f,sansa, I thought you still mourn the death of my beloved Aunt Lysa.,2,5,12
13796,sansa, f,sansa, I'll have some.,2,5,3
13797,sansa, f,sansa, I don't see what all the fuss is about. Why do men love it so much?,2,5,16
13798,sansa, f,sansa, Does it give you courage?,2,5,5
13799,sansa, f,sansa, No.,2,5,1
13800,sansa, f,sansa, I saw you at Joffrey's wedding bowing to the king.,2,5,10
13801,sansa, f,sansa, And sometimes we do. You should leave.,2,5,7
13802,sansa, f,sansa," Goodbye Lord Royce, and thank you for all you’ve done for me.",1,5,12
13803,sansa, f,sansa, You told Lord Royce we were going to the Fingers.,1,5,10
13804,sansa, f,sansa, But we’re heading west.,1,5,4
13805,sansa, f,sansa," If he wanted to betray us, he already would have.",1,5,10
13806,sansa, f,sansa, No. Do you trust the carriage driver or the knights escorting us?,1,5,12
13807,sansa, f,sansa, So where are we going? To a land where you trust everyone?,1,5,12
13808,sansa, f,sansa," Oh, I don't need-",5,5,4
13809,sansa, f,sansa, But who -,5,5,3
13810,sansa, f,sansa, I made it myself.,5,5,4
13811,sansa, f,sansa," Who, who are you?",5,5,4
13812,sansa, f,sansa, My mother. (Pulls away).,5,5,4
13813,sansa, f,sansa, Thank you.,5,5,2
13814,sansa, f,sansa, I'd rather have a mother.,5,5,5
13815,sansa, f,sansa, What is it?,5,5,3
13816,sansa, f,sansa, Theon?,5,5,1
13817,sansa, f,sansa," Yes, thank you, my lord.",5,5,5
13818,sansa, f,sansa, This isn't a strange place. This is my home. It's the people who are strange.,5,5,15
13819,sansa, f,sansa, Why are you doing this?,5,5,5
13820,sansa, f,sansa, I'm very happy for you.,5,5,5
13821,sansa, f,sansa," Father never talked about her. Sometimes I'd find him down here, lighting the candles. They say she was beautiful.",4,5,19
13822,sansa, f,sansa," Yes, he chose her… and then he kidnapped her and raped her.",4,5,12
13823,sansa, f,sansa, Dressed for riding?,4,5,3
13824,sansa, f,sansa, Where are you going?,4,5,4
13825,sansa, f,sansa, King's Landing?,4,5,2
13826,sansa, f,sansa, You can't leave me here!,4,5,5
13827,sansa, f,sansa, How do you know?,4,5,4
13828,sansa, f,sansa, You don't know that.,4,5,4
13829,sansa, f,sansa, You think he'll defeat the Boltons?,4,5,6
13830,sansa, f,sansa, And if you're right?,4,5,4
13831,sansa, f,sansa," But I, I wouldn't… Wardeness of the North",4,5,8
13832,sansa, f,sansa," What if you're wrong? What if Stannis never attacks Winterfell, or he does and the Boltons defeat him?",4,5,18
13833,sansa, f,sansa, I don't know how to do that.,4,5,7
13834,sansa, f,sansa, His father frightens me.,4,5,4
13835,sansa, f,sansa, I expect I'll be a married woman by the time you return.,4,5,12
13836,sansa, f,sansa, What do you want?,6,5,4
13837,sansa, f,sansa, What others?,6,5,2
13838,sansa, f,sansa, What others?,6,5,2
13839,sansa, f,sansa, Hunt?,6,5,1
13840,sansa, f,sansa, What was your name again?,6,5,5
13841,sansa, f,sansa," And how long have you loved him, Myranda. Did you imagine that he would be with you forever, is that it? Then I came along and ruined it. I am Sansa Stark of Winterfell. This is my home and you can’t frighten me.",6,5,43
13842,sansa, f,sansa, Go. I can finish on my own.,6,5,7
13843,sansa, f,sansa, Yes?,6,5,1
13844,sansa, f,sansa, No.,6,5,1
13845,sansa, f,sansa, I’m not touching you.,6,5,4
13846,sansa, f,sansa, Do you think I care what he does to you.,6,5,10
13847,sansa, f,sansa, I take this man.,6,5,4
13848,sansa, f,sansa, Yes.,6,5,1
13849,sansa, f,sansa," Lord Tyrion was kind, he was gentle, he never touched me.",6,5,11
13850,sansa, f,sansa," No, my lord.",6,5,3
13851,sansa, f,sansa, Yes sir.,6,5,2
13852,sansa, f,sansa," Theon, wait.",7,5,2
13853,sansa, f,sansa, Help me.,7,5,2
13854,sansa, f,sansa, Theon,7,5,1
13855,sansa, f,sansa, He already hurts me every night. All day I’m locked in this room and every night he comes. It can’t be worse.,7,5,22
13856,sansa, f,sansa, What did he do to you?,7,5,6
13857,sansa, f,sansa, You betrayed my family!,7,5,4
13858,sansa, f,sansa, You have to help me!,7,5,5
13859,sansa, f,sansa," My family still has friends in the North. All I have to do is give a signal and they’ll rescue me. Climb to the top of the Broken Tower, light this candle, and put it in the window. Promise me, Theon.",7,5,41
13860,sansa, f,sansa," Your name is Theon Greyjoy. Last surviving son of Balon Greyjoy, Lord of the Iron Islands, do you hear me? Theon. Promise me.",7,5,23
13861,sansa, f,sansa, But isn’t your step mother pregnant?,7,5,6
13862,sansa, f,sansa, What happens if she has a boy?,7,5,7
13863,sansa, f,sansa, But he’ll be the heir.,7,5,5
13864,sansa, f,sansa," But you’re a bastard, a true born will always have the stronger claim.",7,5,13
13865,sansa, f,sansa, Tommen Baratheon. Another bastard.,7,5,4
13866,sansa, f,sansa," She has, my lord, but King Joffrey sent for me to see him off.",9,2,14
13867,sansa, f,sansa," I will pray for your safe return, my lord.",9,2,9
13868,sansa, f,sansa, Just as I pray for the king's.,9,2,7
13869,sansa, f,sansa, Will you slay him yourself?,9,2,5
13870,sansa, f,sansa, So you'll be outside the gates fighting in the vanguard?,9,2,10
13871,sansa, f,sansa," I'm sorry, Your Grace. You're right, I'm stupid. Of course you'll be in the vanguard. They say my brother Robb always goes where the fighting is thickest. And he is only a pretender.",9,2,33
13872,sansa, f,sansa, Joffrey will. The worst ones always live.,9,2,7
13873,sansa, f,sansa, I don't know why she wants me here. She's always saying how stupid I am. She hates me.,9,2,18
13874,sansa, f,sansa, I doubt it.,9,2,3
13875,sansa, f,sansa, Why would she be jealous?,9,2,5
13876,sansa, f,sansa, Yes.,9,2,1
13877,sansa, f,sansa, But we have guards to defend us.,9,2,7
13878,sansa, f,sansa, You said he was here to protect us.,9,2,8
13879,sansa, f,sansa, My queen. What are you doing? Praying.,9,2,7
13880,sansa, f,sansa, Praying.,9,2,1
13881,sansa, f,sansa, For the gods to have mercy on us all.,9,2,9
13882,sansa, f,sansa," Yes, Your Grace.",9,2,3
13883,sansa, f,sansa," Of course, Your Grace.",9,2,4
13884,sansa, f,sansa, Joffrey is my,9,2,3
13885,sansa, f,sansa, Your father doesn't believe in the gods?,9,2,7
13886,sansa, f,sansa, They are your guests under your protection. You asked them here.,9,2,11
13887,sansa, f,sansa, And if the city should fall?,9,2,6
13888,sansa, f,sansa, You were Robert's queen.,9,2,4
13889,sansa, f,sansa,"  Don't be afraid. The queen has raised the drawbridge. This is the safest place we can be. Joffrey's not hurt. He's fighting bravely. His knights have rallied behind him. They will save the city. Shall we sing a hymn? Gentle mother, fount of mercy...",9,2,44
13890,sansa, f,sansa, Come with me.,9,2,3
13891,sansa, f,sansa, The queen said they'd rape everyone.,9,2,6
13892,sansa, f,sansa, What are you doing here?,9,2,5
13893,sansa, f,sansa,  Where?,9,2,1
13894,sansa, f,sansa, What about the king?,9,2,4
13895,sansa, f,sansa, I'll be safe here. Stannis won't hurt me.,9,2,8
13896,sansa, f,sansa, You won't hurt me.,9,2,4
13897,sansa, f,sansa, They're right. I'm not good enough for him.,10,2,8
13898,sansa, f,sansa," But, if he's not marrying me",10,2,6
13899,sansa, f,sansa, King's Landing is my home now.,10,2,6
13900,sansa, f,sansa," Pardon, Your Grace. I'm sure your dress will be beautiful, Myrcella. I'm counting the days until the fighting is done and I can pledge my love to the King in sight of the gods.",3,2,34
13901,sansa, f,sansa, Come in.,3,2,2
13902,sansa, f,sansa, Who are you?,3,2,3
13903,sansa, f,sansa, I didn't know I needed a new handmaiden. You're not from here.,3,2,12
13904,sansa, f,sansa, What are you doing?,3,2,4
13905,sansa, f,sansa, I shouldn't have to tell you to do things. You should just do them.,3,2,14
13906,sansa, f,sansa," Change my linens, wash my clothing, scrub the floor, empty my chamber pot, brush my hair.",3,2,16
13907,sansa, f,sansa, No.,3,2,1
13908,sansa, f,sansa, Not now.,3,2,2
13909,sansa, f,sansa, Clean the table. Have you ever been a handmaiden before?,3,2,10
13910,sansa, f,sansa, For whom?,3,2,2
13911,sansa, f,sansa, Lady Zuriff,3,2,2
13912,sansa, f,sansa, There is no Lady Zuriff in this city.,3,2,8
13913,sansa, f,sansa," I don't know how they did things in that city, but in this city, handmaidens wait on ladies, not the other way around. And I don't have time to answer a thousand questions and teach you how to do your job.",3,2,41
13914,sansa, f,sansa, Just brush my hair.,3,2,4
13915,sansa, f,sansa," It was well struck, Your Grace.",1,2,6
13916,sansa, f,sansa," Yes, Your Grace.",1,2,3
13917,sansa, f,sansa, You can't!,1,2,2
13918,sansa, f,sansa, I only meant… it would be bad luck to kill a man on your name day.,1,2,16
13919,sansa, f,sansa," My father was a traitor. My mother and brother are traitors, too. I am loyal to my beloved Joffrey.",1,2,19
13920,sansa, f,sansa," Your Grace, whatever my traitor brother has done, I had no part. You know that. I beg you, please",4,2,19
13921,sansa, f,sansa, (Cries.),4,2,1
13922,sansa, f,sansa," I am loyal to King Joffrey, my one true love.",4,2,10
13923,sansa, f,sansa, My little brother cried when I left Winterfell.,6,2,8
13924,sansa, f,sansa, It seems a normal thing.,6,2,5
13925,sansa, f,sansa, No.,6,2,1
13926,sansa, f,sansa, Please! No! No!,6,2,3
13927,sansa, f,sansa, Ow!,6,2,1
13928,sansa, f,sansa,  I thought they were going to kill me.,6,2,8
13929,sansa, f,sansa," He hated me, the man who hit me. I saw it in his eyes. Hated me. He never met me before, but he wanted to hurt me.",6,2,27
13930,sansa, f,sansa, Why? Why would a stranger,6,2,5
13931,sansa, f,sansa, I would have given them bread if I had it. I hate the king more than any of them.,6,2,19
13932,sansa, f,sansa, But you're not the wrong people.,6,2,6
13933,sansa, f,sansa," I beg pardon, ser. I should have come to you after to thank you for saving me. You were so brave.",7,2,21
13934,sansa, f,sansa, Does it give you joy to scare people?,7,2,8
13935,sansa, f,sansa, (gasps),7,2,1
13936,sansa, f,sansa, It was his duty. He never liked it.,7,2,8
13937,sansa, f,sansa, Why are you always so hateful?,7,2,6
13938,sansa, f,sansa," No, no!",7,2,2
